158
160
176
346
291
347
267
410
479
599
652
571
637
702
750
766
745
816
888
828
887
954
815
868
959
1001
945
892
1048
1058
1155
1118
1147
1065
1112
1176
1431
1326
1169
1284
1265
1262
399.9
475.2
495.6
560.4
572.5
585.1
544
485.6
566
586.4
606.9
638.7
670.5
670
622.1
567
636.3
641.9
687.1
683.9
725.2
701.4
620.4
682.1
718
743.3
770.6
817.5
798.2
680.3
776.1
784.1
804.2
822.1
838.7
820.4
862.5
726.3
822.6
858.8
861.6
893.3
941.7
918.4
887.1
892.1
928.5
924
922
1015.7
1003.2
952.9
400
475
495
560
571
586
545
487
570
576
606
639
670
670
622
540
568
638
644
687
685
746
701
620
684
719
744
773
818
798
682
778
786
805
863
824
840
822
725
824
860
863
897
941
918
886
883
927
923
922
1015
1002
952
485
545
535
550
600
635
680
745
593
627
660
720
765
635
680
725
760
800
810
810
795
675
705
760
800
835
895
885
855
700
790
835
835
855
925
925
905
805
395
414.4
413.3
454.6
459.4
463.6
442.1
455
485.6
496.1
525.8
542.2
534.3
471.9
516
535.2
529.4
572.9
550.5
556.1
529.3
568.9
580.3
641.3
591.6
674.4
658.7
647.4
678.2
310
397
417
413
453
460
465
449
446
486
499
530
547
535
473
517
537
530
576
550
553
557
528
572
577
647
591
677
665
650
680
711
727
448
446
481
485
520
547
469
508
519
514
540
535
538
543
507
535
529
583
552
595
584
583
594
536
565
600
612
604
604
577
534
560
600
586
611
614
97
99
89
110
95
112
133
136
137
126
160
167
166
164
171
183
173
188
185
198
196
194
187
222
227
233
230
242
226
216
245
255
259
255
275
268
282
275
74.22
94
97
88
109
94
109
129
132
135
127
147
157
165
162
159
168
178
183
173
185
177
197
194
193
185
197
218
224
232
229
241
227
215
224
244
252
253
252
274
265
279
274
231
160.975
167.713
181.677
187.369
175.436
175.05
186.264
199.69
193.765
196.405
200.678
194.04
185.64
197.359
183.191
228.364
238.904
244.782
257.171
260.564
265.544
259.646
259.761
285.345
265.797
255.91
48.5
50.5
51.8
60.8
63.7
60.7
95.9
104.5
103.4
127.5
134.2
135.1
149.8
159.1
49.4
77.2
83.8
93.4
103.3
76.3
113.1
123.8
127.3
135.8
144
152.5
165.9
163.9
46.4
56.9
60.8
71.5
75
78.9
76.9
93
94.9
106.6
123.8
128.2
137.7
147.6
45.91
80.3
100.3
117.4
117.4
95
109.5
124.8
131.2
94.5
106.6
118.8
141.1
150.2
108.9
125.1
135
147.1
161.2
172
139.2
147.4
161.9
217.9
281
323
351
360
370.2
352
287
293.2
348.4
371.7
390
423.9
436.9
399.2
400
340.3
365
400
455
500
474.7
430
421.9
447.4
527.1
535.2
570.1
533
453.2
592.2
650
750
783.2
815
800
754
702
107
129
148.1
166.4
207.3
198
176.3
147.2
195.3
212.2
225.4
239.9
242.5
226.1
226.6
186.9
209.4
243.9
291.8
269.6
272.5
260.4
212.8
252.1
304
350
364.3
346.3
334
283.8
392.7
435.1
496.5
510.4
531.4
552
511.2
497.2
92.1
122.2
134.5
153.1
155.9
146
150.3
133.5
178.8
191.5
213.1
191
167.9
198.9
232.4
255.4
211.3
236.3
298.4
305
336.6
345
334.9
366
401.4
439.5
449
492.1
431.7
60
79
88
101
109
107
111
98
113
162
184
197
214
211
211
205
270
294
323
331
351
364
353
341
352
404
447
463
465
448
436
56.1
59.5
76.8
161.8
187.6
170.9
235.2
244.2
252.4
247.3
258.8
244.6
251.9
260.1
249
237.2
214.4
225.9
347.2
360.7
368.3
372.8
354.2
377
365
352.2
364.8
341.3
427.7
452
482.2
471.5
439.1
459.4
471
429.9
465.2
500.8
527.2
493.6
506.4
557.1
572.1
592.8
527.8
565.2
621.5
620.7
343
370
370
380
473.1
501
603.8
594.2
611.3
696.8
724.4
692.3
30
29.7
39.3
85.1
109.2
84.5
122.4
147
119.5
187.6
195.7
194.1
181.6
251.6
294.8
270.1
281.5
274.8
273
315.8
297.9
285.4
315
328
351.9
306.2
329.1
357.1
370.2
346.3
158.9
185.5
180.4
168
234.9
266.7
258.3
238
411
426
398.4
373.9
49.4
77.2
83.8
93.4
103.3
76.3
113.1
123.8
127.3
135.8
144
152.5
165.9
163.9
46.4
56.9
60.8
71.5
75
78.9
76.9
93
94.9
106.6
123.8
128.2
137.7
147.6
87.48
96.09
172.8
233.5
242.3
239
225.1
256
263.5
268.5
281.2
289.4
292.2
288.2
283.9
291
302.8
23.69
55.86
53.79
66.21
69.31
68.28
78.62
69.83
84.83
95.17
94.73
137.71
117.93
128.28
122.07
134.48
134.48
136.55
170.16
192.97
75.4
116.9
122.2
123.3
122.8
127.6
112.3
138.1
153.4
139.8
172.9
173
139
164.8
183.3
193.9
175.5
191.3
194
189.9
34.62
49.54
51.82
55.33
55.81
65.3
64.22
69.29
80.79
65.29
80.79
75.67
70.98
96.68
105.42
112.6
85.2
89.28
108.22
100.2
115.9
110.69
111.77
128.68
82
118
140
179
177
196
213
225
228
200
189
209
240
252
275
268
268
250
243
290
288
309
319
307
336
321
341
369
388
390
396
390
454
464
440
462
535
537
81
113
130
158
158
172
209
227
175
180
218
228
255
270
210
236
255
267
288
280
307
312
339
246
266
288
311
334
342
356
272
309
331
353
378
363
393
295
335
340
354
398
401
324
344
362
385
400
398
397
453
454
100
196
259
302
314
327
341
350
359
368
353
341
353
386
401
403
401
381
368
405
415
438
440
430
452
437
463
493
497
522
510
140
349
364
381
470
516
538
552
577
632
669
653
626
671
735
735
808
812
801
833
806
875
881
226
232
508
556
611
643
624
607
692
722
743
802
760
791
834
841
879
1003
1023
1046
1037
1083
1141
1125
1131
1138
1198
1223
1279
1316
1332
1342
1275
1307
1301
1398
1438
1388
1334
1425
1441
1545
1523
1554
1587
1497
236
232
339
504
583
571
600
636
698
673
775
739
747
777
748
718
742
794
834
810
836
854
893
889
930
906
973
926
956
966
943
981
1098
1144
1161
1168
1107
1168
1244
1305
1352
1329
1358
1364
